id,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9,class_10,class_11,class_12,class_13,class_14
4928,0.7733416217648246,0.006642331717228989,0.07715292618871362,0.033009970930645005,0.019294278454900806,0.0043164228393369995,0.0050297044026890066,0.004809975339293065,0.006328882935455972,0.009225830256039496,0.030870876120237256,0.010856403836492775,0.0057086240810294685,0.005587012959657118,0.007825138173455906
4946,0.7338107333971298,0.010838939857262673,0.07274822810385995,0.026776148200217155,0.021474439465459006,0.005805889291539764,0.006523302885635005,0.006792957250739697,0.011811599619975143,0.012222624064064025,0.014228383084337153,0.015319711318197024,0.04445646904772387,0.007556863525231524,0.0096337108886282
4948,0.9972494261752165,0.0001499233670384678,0.00029687021406878686,0.00023697689673954662,0.0005991550948306688,0.00010710922635545767,0.00013353523043930636,0.00014113770639568115,9.806412968376531e-05,0.0002712253020589707,0.00013849571918015906,0.00014152187268734535,0.00014927283848292046,0.0001316078999610263,0.0001556783268613224
4957,0.005435123472006959,7.715775787712044e-05,0.9836908241721323,0.00512553473131633,7.575570914886827e-05,4.0842815124336924e-05,4.3766625536264084e-05,4.024345585351116e-05,4.988761262564069e-05,0.0001411827312915777,9.138971505023925e-05,0.0050417823977129995,5.1997488580317605e-05,5.42536976003336e-05,4.025761814284077e-05
4960,0.9878128661759883,0.0004177194346772333,0.0005721509050349993,0.0008561914881349157,0.006355866830399016,0.0003043417524254695,0.00034763597028997727,0.0003885776600918651,0.0003183809097649501,0.0006003973717067384,0.00033307703081177147,0.00039385511375915783,0.0003550428003442863,0.000372999801867593,0.000570896754703702
4970,0.14712994722619607,0.004182410810649185,0.7991769432531646,0.005546523463731608,0.012436409469518721,0.002436191113324153,0.0023044611089410643,0.0021775769153041533,0.0022960709777017324,0.005322914492502925,0.004017789262057802,0.002228396491077703,0.004687656195347951,0.0025426345864912386,0.003514074633991086
4972,0.0015555444169076196,0.00030736832583578454,0.01131809990187768,0.0006829857795604493,0.0006749839708141464,0.00020047262968615143,0.00026471396256986623,0.00022728149529869235,0.00022477298133139956,0.0003607691546574445,0.9828486954143095,0.00021993194483625774,0.0006365864936122377,0.00025464929039151603,0.00022314423831117365
4975,0.005065530161690182,0.9341285365378331,0.06010888316092056,7.940112895144756e-05,7.29319101235784e-05,4.34664360288138e-05,4.7382251773453195e-05,5.4698551670704836e-05,4.671577565842355e-05,5.69734478826625e-05,8.575863501040837e-05,4.067832021463085e-05,7.783785385473474e-05,4.705905930808134e-05,4.414676907903117e-05
4976,0.000188871280403308,0.9881826552557871,0.005264081615339627,0.00014223642421829497,0.0003063098526092838,8.095692147441571e-05,7.466831540273286e-05,8.405697514181846e-05,8.202776896659714e-05,0.00010989521146043939,0.0051555812752474865,6.477667756494837e-05,0.00011792408430345886,7.83311691828453e-05,6.762717289745534e-05
4983,0.7831710775501626,0.0025177836517662395,0.0037287961841137147,0.014811177371424303,0.1727382989536975,0.0017349012494272378,0.002012835889460418,0.002041890742083878,0.0018253050908331955,0.003323624201749359,0.002057294102357222,0.002115697262758739,0.00202885854156456,0.0031765281267654203,0.002715931081835628
4987,0.938649144439101,0.002406742651852086,0.009226684317334036,0.018321579454339654,0.0065365827542948835,0.0016913632075006688,0.0019973234905594486,0.0019855268447647916,0.00325867953929942,0.0032454893177923977,0.003937685796048983,0.002212263354893295,0.0022512711718292162,0.0021489391925359307,0.0021307244678541856
4988,1.8327064698257117e-05,1.5567082294392975e-05,1.6080669897199712e-05,2.779804360236027e-05,0.9998120943931016,9.346472083052756e-06,9.973958298107836e-06,9.56252652042558e-06,1.1437098693629772e-05,1.4676040106507133e-05,1.0701964690954528e-05,1.0120615219793202e-05,9.119076765791352e-06,1.2316981819069209e-05,1.287801220880876e-05
4991,0.8539677128346839,0.004485366433265054,0.035617262768510086,0.012209407168188226,0.046074665588801425,0.00285440692600043,0.003749458794672434,0.003225992898417259,0.003102806394148272,0.00627345026894095,0.010824789532789942,0.005752559327979591,0.004704128896250622,0.0035668200194279034,0.0035911721479239623
4997,6.997871565191658e-05,9.762286417392734e-05,0.00010830619292350007,0.00011354921030438998,8.740513412501454e-05,6.147447540595126e-05,6.634795354262395e-05,6.672573423188351e-05,7.292760030857771e-05,7.283037089799185e-05,7.726918516555755e-05,6.379486313082866e-05,6.700524064764721e-05,6.583107238510133e-05,0.9989089313871051
5001,0.9926331467342957,0.0005837515458229929,0.0018470621908071925,0.0006700356680504291,0.0007478717941594743,0.0002457424513472616,0.0003101563011802094,0.00029604932336065254,0.00024756758560662924,0.0006727097601812349,0.00038557390308248873,0.0003141112760385301,0.0003779034472443763,0.000323738274027133,0.0003445797447957108
5006,0.9943484698091745,0.00035969182870004986,0.0010407977783594823,0.0007553577490013554,0.0007289685283190015,0.00020243611531865177,0.0002447811046300316,0.00026034831259663655,0.00019581115136544204,0.0004930503930440926,0.00027782741279166307,0.00027917707960261863,0.0002823145986687678,0.00026467585046028696,0.00026629228796734816
5008,0.20467012205106655,0.00025395722049490046,0.00524437430117685,0.7831420059796623,0.005141879144071902,0.00016905096394166733,0.0002332330793214215,0.0002018670540966257,0.00018033784668433547,9.265630864179999e-05,0.00014635861578460597,0.0002393385566446588,0.00015678110183755986,0.0001140761854632501,1.3961591111353668e-05
5009,0.5813936297914074,0.010167076427243038,0.08336604700421586,0.05203706441821823,0.12523213458108678,0.006171658409926004,0.026538770649584355,0.011698153447752522,0.006458869787749886,0.015974508295725352,0.011089234291756669,0.042460942931711175,0.012163198423421359,0.008174344238686966,0.0070743673015144365
5013,0.3508290516369344,0.017428786927642995,0.09668397694570524,0.09555554872721708,0.052743802484663586,0.019943530358307704,0.01328942496308156,0.008083628038068226,0.014146319662929938,0.02223569053246157,0.19013585251567633,0.013430744349835107,0.08331880610508322,0.009160529107692168,0.013014307644700792
5019,0.9456142199306354,0.010273792223953348,0.019540769379030945,0.0035503818993280097,0.002738758236462691,0.0013571978618902752,0.0016574998058609862,0.001727747324132429,0.0013546953560096046,0.002968926368634705,0.002366565860582957,0.001730958937689924,0.0017657324966704187,0.0017812079443192844,0.0015715463747989513
5028,0.9800761952581745,0.0013435073657524859,0.0024973101461047524,0.002744332143264961,0.004153585298424536,0.0006815991918830727,0.0008151900912159958,0.0007980935929969558,0.0006681007764348303,0.0016077814786243992,0.0010421917132522817,0.0008140123165079042,0.0010137680427367256,0.0008422649086142846,0.0009020676760123217
5034,0.9389733858067866,0.0031097184886870756,0.012994716147586759,0.00737673214316774,0.005550029677644978,0.0017970402927539341,0.002464018219539189,0.002188115571514573,0.0027294912818718055,0.003726982140030338,0.0031185407456949506,0.00883464692037553,0.002137726122385035,0.002604787657625879,0.0023940687843356187
5043,0.08152491472451784,0.0030243851527776843,0.8918932456157862,0.0031248823916361405,0.003234893179674832,0.0011061281337347633,0.0012177059798942583,0.001165724006314014,0.001279430105271887,0.0032197165510340618,0.0033169410650355662,0.0012358712561141166,0.0020407687756930654,0.001443286658583681,0.0011721064039321495
5049,0.546705570310007,0.003162168102510355,0.02617626960557309,0.005982036542976939,0.3916734377663422,0.0017293878895130413,0.001936250740242097,0.001982789145503344,0.004096944972846139,0.0037067250127752953,0.0035962522110917976,0.0021420454690140524,0.002651219659242072,0.00232670910126224,0.002132193471100347
5051,0.01718878719232555,0.9526668616373716,0.00326332517234586,0.007657961828375127,0.0027603819818518196,0.001266661953685406,0.0014346613897050686,0.0015242721875285544,0.0012824294847344033,0.0021737086473447064,0.002669639746452324,0.0013649053604488472,0.0017553911754166563,0.0015168261795694355,0.0014741860628447363
5056,0.012615433354668942,0.0015575125139976175,0.0032399473441540702,0.0021710623882076493,0.0016800443013578938,0.0009036863994400678,0.0010432698608152683,0.001020307910326215,0.0010198511196290421,0.0014192970247182777,0.0012418037201081097,0.9688238599049239,0.0009553540958535422,0.0011742782217181189,0.0011342918400812554
5058,0.9634884970036663,0.001531271543604616,0.0029527979399570814,0.005395819025653843,0.003188036886250796,0.001074557547780618,0.0012428418505884351,0.0013358089500019558,0.0010998276525797147,0.0020252890389586184,0.0016371629138835528,0.001341230461532165,0.001303871294254559,0.0013577935446300207,0.011025194346657814
5060,0.07528568325070578,0.883945982763147,0.009298762949087516,0.0034827235546443535,0.0028702554298956095,0.001380347088202625,0.0015368897485987382,0.0016400487680343666,0.001405599072948693,0.0022631104891939376,0.002185497274752558,0.004231491268101955,0.007237248511762471,0.001668994783097411,0.0015673650478269922
5063,0.997811577515388,0.00010749681911027564,0.00019593127346661274,0.00017950274206253995,0.00017498299491676178,7.175752528551506e-05,8.652959769522647e-05,9.338806437223653e-05,6.781455131191233e-05,0.0004088238444153079,0.0001017236456384186,0.0004230930322060804,9.390305710442004e-05,8.775749536332894e-05,9.571784166341307e-05
5071,0.8679632487207549,0.006514811385981798,0.016725888216168935,0.026780236670524423,0.014798345216144955,0.0038417118190438846,0.004715390770070903,0.008335681720626565,0.0042614088738024474,0.007027589037245635,0.011611225304050754,0.010065498168570093,0.004504441913944676,0.00577202716069226,0.007082495022377713
5076,0.06457762126830022,0.010243774530366567,0.28252949092378177,0.013389759793346508,0.03518073975853959,0.004095324786707043,0.0031851174447142558,0.0028543357411751117,0.003051130127221671,0.005779601946703678,0.5304357745058704,0.0031046860656134333,0.035314738673328246,0.003271499934127134,0.002986404500204385
5092,0.9746236758676661,0.0015295400845364087,0.006127551046959211,0.002162308680777055,0.002271970857647977,0.0006529279896427422,0.0007676357663744007,0.0008915829585463616,0.0006638932595976827,0.0016471954064402495,0.0009750902802085547,0.0009638967837744921,0.0014323578128108143,0.00451703656746397,0.0007733366375539055
5101,0.13398806472934194,0.011836256522083744,0.060588720633618004,0.7378786727683218,0.01522487099551564,0.0030172347738745757,0.003161605802395007,0.003117995862174267,0.0036267754527018123,0.006135554465654795,0.005001186577320071,0.0033341686024236446,0.006866721523193257,0.003326600925765358,0.002895570365616116
5103,0.9975089012719159,0.00016964336673568178,0.00037649541878061204,0.0002966300378793513,0.00024592867453722574,9.768391332251184e-05,0.00012084687696554267,0.000132968840295276,0.0001117930518907824,0.00022792874601011595,0.0001510864027797023,0.000153317599602858,0.00012990884569405033,0.00012965012614911254,0.0001472168274410594
5109,0.9996230690951079,2.4307867323357678e-05,6.21637936673867e-05,2.939815129925439e-05,3.3433229291226065e-05,1.6066336687770523e-05,2.0210153330917944e-05,2.3576613474698886e-05,1.4599676222628703e-05,4.282539340338033e-05,2.1472048310341967e-05,2.216222081559782e-05,2.3668167205023435e-05,2.0751372621042537e-05,2.2295881239502953e-05
5111,7.339712254104006e-06,5.622813844295494e-06,0.9999358564078913,8.075756429848773e-06,3.3702208687750638e-06,2.764915632447081e-06,2.837681985916688e-06,2.4924118474136506e-06,3.5770124126789333e-06,1.127370978036067e-05,4.879854894609089e-06,2.49857532061958e-06,3.356384861134272e-06,3.7207801247339014e-06,2.333761851713067e-06
5112,0.10567931260618577,0.0063748254457464204,0.17618646129494414,0.0227096545262037,0.026485177953657353,0.008666282163257528,0.003758933511907872,0.0035256253952338223,0.003922060907742971,0.005982793503587185,0.011728894535289832,0.6120606940452471,0.004476001251442195,0.004727852546640006,0.0037154303129140276
5117,0.11947942547063986,0.012665128166990041,0.6381436493533825,0.01479881916908197,0.024595289091085458,0.005250411544336762,0.0051145675921839915,0.004749481891109285,0.005926124527662038,0.01137261003184465,0.017264911739908125,0.005034511207851669,0.12429557296634305,0.005809679047990671,0.0054998181995898785
5123,0.940660576098294,0.0009563984795997604,0.0018429820170803837,0.0012684134715493399,0.0017886381735352167,0.0006091812005796548,0.0007608712364495072,0.0009123890217893429,0.000602514876024371,0.0012364846751041552,0.0009214816022775423,0.000769343295652641,0.0010373008316250268,0.0007506560030915051,0.04588276901734752
5139,0.7911354506331396,0.005481485731736084,0.03424796209282216,0.03166933530385282,0.06850811670363234,0.003538567316514257,0.009277080990659365,0.004138965077658387,0.00431015027937832,0.006746663614586845,0.004698041232291451,0.012865112491147032,0.014001602191476146,0.004391611883539894,0.004989854457565388
5140,0.9020482707873523,0.004114608504714637,0.04648567798548285,0.006242922688794994,0.008277159926649872,0.0021170853507895436,0.002539991390966589,0.0024557485682878155,0.002418863203293273,0.006273778185088806,0.0042263074581929926,0.0032423804234117744,0.003973248790345437,0.0027686687501346924,0.0028152879864943125
5149,0.0009427326479248464,0.00021917133855743748,0.9970562549432027,0.00026879879272858893,0.00016462701173275564,0.00010807560051784283,0.00010099402470963445,9.277834584404895e-05,0.0001128504247935256,0.0002969158319904387,0.00018418206692265318,9.568284916664698e-05,0.00014323687682258043,0.00012086966059234618,9.282958449413717e-05
5153,0.01079159556432904,0.9814578217818354,0.00036657166280611473,0.0003082789413104051,0.00025909260596757044,0.0001279983691352437,0.00014946930755467758,0.00015946896377150576,0.0001374752777346708,0.0001930088225497536,0.005402140358945181,0.00013368979714256332,0.00020909482125448022,0.00018890382820719632,0.0001153898974563662
5162,0.4408062363744493,0.010911258026965968,0.050931937968825246,0.03977837630555727,0.23144883472291947,0.005050057989163788,0.006093039718927869,0.006943986629165548,0.006266398920365682,0.00853517735138685,0.16371282820120464,0.006229647540892276,0.011144993573451443,0.005687011211111557,0.006460215465613054
5165,0.9904148821898598,0.0003962937677558553,0.0009605761668308895,0.004206850839257485,0.0005203099407699387,0.00027046212308930385,0.000318545962398408,0.000341765944165603,0.0002979057800719131,0.0005795602812895046,0.00032680379329670634,0.00037190494299474034,0.0003460872459757938,0.00033388943947707146,0.000314161582766852
5169,0.2312935627199366,0.0009670412392670872,0.011451386110701334,0.7483594432849361,0.0010184598205980288,0.0005715338255105851,0.0007472039484329482,0.0005764274699005612,0.0005942049483967125,0.0009901902483802627,0.0006640938018052394,0.0010240573694208787,0.0006150559757005364,0.0005972692449818451,0.0005300699920313097
5172,0.26284363504526326,0.005594008194204003,0.017423241655708167,0.022908774984968613,0.012905949344182453,0.003249774443855157,0.0036106243773017565,0.0037059448599529167,0.0034454436646047947,0.005493074364944812,0.005088536365646892,0.6218608869099553,0.018819242017284528,0.0038853744762504046,0.009165489295876912
5178,0.8376341276609371,0.0045988067323395445,0.03421484279657655,0.030976204964472613,0.04573305168991728,0.0029491369611405367,0.003403944309402654,0.0032625449443029835,0.004951465667537151,0.006184254137493208,0.008662181862598022,0.003688618798269598,0.004359428340042035,0.004200983191611152,0.005180407943359567
5182,0.01034742290060333,8.91777932838221e-05,0.9887322985945353,0.00011528024945169447,6.896396436691193e-05,4.3664879564531174e-05,4.504162366593463e-05,4.2800538069806535e-05,5.393840925929774e-05,0.00014280087255262377,0.00010424643170374425,4.217182046856812e-05,6.811652975069249e-05,6.411083497954953e-05,3.9964557744080215e-05
5184,0.6554372262331808,0.05309223834178945,0.031431856110098896,0.04285329043523073,0.04002878680292741,0.006834701922209581,0.007116097118991499,0.007537517270490757,0.00758834324007081,0.011021021698699243,0.10149240182493587,0.007575729167812139,0.011126558555779483,0.008046215095630749,0.008818016182152652
5190,0.9881506021278388,0.0008696552757189472,0.0014150652551378168,0.0013799450471203509,0.0013515774634649085,0.000437845604339769,0.0006041026745321563,0.0005714639512426093,0.00046498215381963673,0.0009251818461673049,0.0013972100833677555,0.0005856995732160087,0.0006328137342173931,0.0006339891317708165,0.0005798660780457851
5194,0.012325699310590257,0.9798782896033206,0.0005065889624711503,0.00023553366776123336,0.005244906711006035,0.0001335501194875332,0.00014572552837419572,0.0001596998700041476,0.00012984946413823506,0.00022660425513728222,0.00028687276444951343,0.00012668388050182842,0.0002893914543730928,0.00013918491787417252,0.00017141949051081536
5204,0.014156658627809793,0.001567382414580657,0.12948857251204954,0.0017663504198971198,0.0013946956393257656,0.0006692129713421379,0.0007137154193502622,0.0006735957332336236,0.000738089970650682,0.0013070445312946153,0.8436815272532746,0.0007561533505421402,0.0014070765591632961,0.0009581107143034688,0.0007218138831822824
5213,0.9989075953087825,8.990344709658755e-05,0.00017818782807858436,0.00010634289419542714,9.112057531748833e-05,4.470870671912488e-05,5.55661143513415e-05,6.385979335267212e-05,4.9534378212338296e-05,0.00012038923206069687,5.195227651013533e-05,6.175628929227389e-05,6.065069521519611e-05,5.785680708793036e-05,6.057565372775863e-05
5227,0.6873482056321394,0.008111292027006915,0.21127197516577745,0.011924498140421097,0.013606447837770522,0.004070553924227021,0.004475545605957517,0.004014420888056504,0.004330661956563028,0.010688926283551923,0.019026829342408527,0.004496329098534,0.005709648595475284,0.005178712599717926,0.005745952902392994
5231,0.883860536035936,0.0006514230072943008,0.000780186894533338,0.1068853219583289,0.0014311459384578667,0.00047595465032509163,0.0006186769730773455,0.0005621440019038429,0.0005844785510662733,0.0009104830672976248,0.0004888103174569008,0.0006190809686476975,0.0006318574437064981,0.0007656138318880492,0.0007342863600802733
5232,3.066246307104241e-05,2.286097353246019e-05,1.9306322663916393e-05,0.9997028964153614,2.2382762280592442e-05,1.978923023875612e-05,2.0832756327702568e-05,1.3540957780751296e-05,2.3304357280134164e-05,2.8332953129009707e-05,2.573201364798173e-05,2.010165681587282e-05,1.5885293102154158e-05,1.7591341271292277e-05,1.678050349702557e-05
5246,0.4373859880057322,0.013026911206771907,0.04000986359308234,0.42092532020675444,0.026019954645761713,0.005470328510180657,0.00624191096975123,0.005750866473428994,0.005412079789172111,0.005356238097001301,0.012767776294659946,0.006296133231857336,0.009301449363235313,0.004970006369567073,0.0010651732430434705
5247,0.005623195472603158,0.00019834779540149397,0.99253730150409,0.00026564609453435297,0.00015334946489255758,8.42600898248221e-05,8.700946646125258e-05,8.251574131929183e-05,0.00010433298585549138,0.0002696478926421397,0.00019499728555532456,8.981235588137587e-05,0.0001188188707208389,0.00010978618382721703,8.09787963906676e-05
5251,0.9920508071640961,0.0009413409563974069,0.0015445414536449519,0.0008965572825322719,0.0008890337985357397,0.00023807820814040342,0.00028305729747701386,0.0002886192662673664,0.00028361692373003375,0.0006158622524425308,0.0003648803935863463,0.0003416443273630533,0.0007012506799081382,0.0002856259253587875,0.0002750840705197567
5252,0.18588936043268287,0.0049574659680373875,0.08655556624296037,0.04059384101678977,0.02836116293363594,0.003165075382767412,0.016923066315758094,0.0012123583379084603,0.015488874092758611,0.018499328125825037,0.03846664930492256,0.5515023185340192,0.001661151640422059,0.0026350946990395213,0.004088686972472654
5264,0.36791804464512134,0.00037767446100624315,0.005593136744179404,0.6224715969339175,0.00040722186986102374,0.00028628836372901955,0.0002980309326438051,0.00029687142330359133,0.00027961301683517616,0.0004934218091703863,0.0002983100218709972,0.0003696203208294457,0.0003086808907063447,0.00031975026494913825,0.00028173830187663574
5267,0.017217451424071085,0.000820573354522645,0.9515862663309163,0.011458795595907331,0.0005072302813919943,0.00033206039801221543,0.00046594392848902456,0.0003022416877844739,0.000353224764190835,0.0010655279626417163,0.010553492845977053,0.00033691332667376605,0.004356746184606978,0.0003664189441284033,0.0002771129706862136
5268,0.2992942492007214,0.006495877332889109,0.6080917098113101,0.013822324922255984,0.01162287445991713,0.0035337272743259304,0.0037604139914173447,0.003422971107833527,0.003756193561786816,0.007894957652467754,0.010996755235877058,0.008880984615356566,0.0088740151061752,0.005929169841958912,0.003623775885707191
5269,0.995627158402778,0.000281449100891343,0.0007297708395802423,0.0005458104587065232,0.0003874285847182703,0.00016197752859156039,0.0002211060379149683,0.00020381497835705742,0.00016234145363398537,0.0004598873621362911,0.00030477262040016687,0.00022470106565831974,0.00022039403262545253,0.0002173219781985126,0.0002520655558091505
5273,0.00859106662159903,0.0004130157001074376,0.005688666983176197,0.981315899246235,0.00044414364048325663,0.00032215390254636576,0.00036419352535195396,0.0002952525405409974,0.0003416180524610195,0.00047924394031522295,0.00040506116982302046,0.00038433345028292726,0.00032356936137745834,0.00032891029381373654,0.0003028715718866341
5275,0.5853415242937408,0.010393525422548174,0.08664617701689727,0.13607592102456054,0.10598131257517332,0.004642762837352323,0.005132613268265634,0.00870969747105508,0.006912722396878348,0.010303777885676293,0.0073583997603144475,0.0056021211988993075,0.014502798627599206,0.0057736391957024236,0.0066230070253368994
5286,0.00023488290242648513,0.9631935975395167,0.032636916467037626,0.00033632171602292416,0.000263129597736937,0.0001693595245711116,0.00018498121850274356,0.00019127848856403926,0.0001886743689879407,0.0002861498407710363,0.001495627325888919,0.0001517450823919501,0.00031529301229408786,0.00019670113960169495,0.0001553417756858096
5300,0.8515199174137578,0.0049418525901107095,0.012783546993875822,0.0728621633478421,0.008813128683422483,0.003403505190306133,0.003548877154656683,0.0035812826156618694,0.01147836269549376,0.0076678856356736,0.003827309908607582,0.003963210767150443,0.0035718120473650114,0.004018294657789211,0.0040188502982869264
5308,0.03787307918381723,0.32904882063120355,0.5790601951085138,0.009133891595910486,0.008284614271093001,0.0018817998924914388,0.004818938336331812,0.0020126723638028217,0.002244876677430736,0.004321894706295183,0.004674169197824652,0.005389283470726971,0.007247780408858594,0.0022154280343071476,0.0017925561213926755
5311,0.00018338966498874699,0.00014510810069002212,0.00015702358382001352,0.000178734850152096,0.00013327643117045553,9.161582781817348e-05,9.913389184963416e-05,0.00010498211608657956,0.00010537325400852053,0.00010698902688739299,0.00011285080343230714,9.812055147637634e-05,0.00010154168475933087,0.0001056361734767131,0.9982762240393837
5312,0.014964488228029007,0.0012972144487920262,0.003786895896139189,0.0035594261177089867,0.9661526666247517,0.0007893272003898361,0.0008854367118041706,0.0007981080230195501,0.0009076532393680977,0.0015353597758112974,0.0011946192260938431,0.0008981985210246618,0.0008395106379947797,0.000989934648581193,0.0014011607004915743
5314,0.5623780966295084,0.00898840282362128,0.2349249946021854,0.03380476744264743,0.03168266686454048,0.005287861358327223,0.006209272804948549,0.005551387656877616,0.005388781843125027,0.010597718466913693,0.018517003740870543,0.051623275308812326,0.011925247561092358,0.006448910902488432,0.006671611994041191
5316,2.489626523229306e-05,1.2036487256299143e-05,0.9998651382366786,1.4375317501420705e-05,6.371636433584899e-06,4.545044032127594e-06,4.793321795132481e-06,4.187672561466264e-06,5.823194244799041e-06,2.0619840407497608e-05,1.2330506576814116e-05,4.492165058333333e-06,1.1164973377425728e-05,5.8430744511123206e-06,3.3822643931788566e-06
5318,0.8651345066728926,0.010362414930122302,0.030984923323307306,0.017993703114700294,0.0078051846212636965,0.02886490204780198,0.0032418069381679178,0.00335258812424388,0.003263000605222812,0.005841362690865777,0.0066154231250564,0.003387363694780145,0.004194894073718738,0.0034336662419763436,0.0055242597958798335
5321,0.03227069874160305,0.001812542023556257,0.9380630439634694,0.0025251117810610054,0.01383932096740144,0.0008730935878809279,0.0008743313370060792,0.0007698449455366558,0.0009013890300061924,0.0018169488867350362,0.0024218497929858447,0.0007785064078164602,0.0015198232495370612,0.001005988084964142,0.0005275072004403405
5333,3.151689691674407e-05,6.243830717998395e-06,0.9949057366024499,8.38682544950254e-06,6.666580061933721e-06,2.764744582640349e-06,2.8489364583958704e-06,2.5606055351792376e-06,3.5205358302643795e-06,1.2612590347893609e-05,4.612541731277463e-06,2.5920942262879037e-06,0.005003810677746431,3.7580595257371885e-06,2.3684784197895275e-06
5334,8.811067516122258e-05,3.6341905875693546e-05,0.9995074770506764,5.1565137889874986e-05,2.7825087404374664e-05,1.8494664880484256e-05,1.9603287036228785e-05,1.728377739522283e-05,2.3307159111369312e-05,6.646971409627346e-05,5.6863431965912436e-05,1.738990181661752e-05,2.746415687675819e-05,2.440054997186689e-05,1.740349984150066e-05
5342,0.9329933044878265,0.005812103845792107,0.01695427305312026,0.011339945966398464,0.005764501971263761,0.0020489959470352355,0.0023991717555596017,0.0023543440684732986,0.0021136704907043,0.004651943135168044,0.002758006108046043,0.0024437480643530705,0.0031184805164759695,0.0028973595787323957,0.002350151011050883
5345,0.0066865234386274406,0.0007079104625320238,0.9851816923107382,0.0007815487476537383,0.0021334807985944593,0.00048417232211629924,0.00038639276611771527,0.00027347195638060813,0.00036196253416991,0.000768306699639281,0.000884146615462584,0.0002714809467504688,0.0005002742245828618,0.0003484886784948425,0.00023014749813965706
5350,0.15139287143624375,0.7243519781023067,0.04417608619228478,0.012923289697132929,0.01161235334077198,0.0029380497848899008,0.00330540885492234,0.0035569134662765587,0.0031371867331419817,0.00532961172108567,0.023225976660809142,0.003075871697444843,0.0040725689471214155,0.0034443979805654727,0.0034574353850025325
5355,0.14945122112780224,0.06027205482941672,0.37459476271990116,0.027480946956971578,0.02064841513915308,0.008460167395961874,0.013752149792737804,0.0035951104900970752,0.009047785803610365,0.018362251750656214,0.015958234935645743,0.013621735712634754,0.26695657991100535,0.014331607497716354,0.0034669759366896904
5356,0.9829839157994402,0.0007026630230440289,0.006665262454131285,0.001068296443545466,0.000657457412717375,0.0004498324824333989,0.0006444251957596407,0.0005722925467464296,0.00037868430138358135,0.0002732734228453423,0.0005308961968893112,0.004338820706729163,0.0004110777203940997,0.00028799620384548785,3.510609009517279e-05
5361,4.903800190020812e-05,6.865876584024805e-05,5.5170460279708474e-05,7.135138178808218e-05,7.173190267296857e-05,4.9000657812604665e-05,0.9992004975919015,5.669137957909943e-05,5.5923741775901594e-05,6.415036362200169e-05,4.4511784743429175e-05,5.1916750906330363e-05,4.736474850044769e-05,5.80944040786213e-05,5.5898064599014295e-05
5371,0.607379474509735,0.022132409461019145,0.044228221050623046,0.06575337018444963,0.024506468018795267,0.006801808349697443,0.007493063829791024,0.007766746863150375,0.007875630007091083,0.016754532773634298,0.028812164623045144,0.12214270620062495,0.017274951271395302,0.013221185560082022,0.007857267296866264
5374,0.9248337352174452,0.003186136204781995,0.015006995105869676,0.007320442455618439,0.009882899656930896,0.0020711406904598572,0.002500518319552772,0.0025453018169737745,0.002556417463636755,0.014770507436477303,0.002522882816520871,0.002695166623438482,0.0024834266830447223,0.003027569489796462,0.00459686001945296
5381,0.965828988191775,0.0013364796848491386,0.001867954808306497,0.0023098365646013765,0.0018652909728754802,0.0008505400873944002,0.016944194930939335,0.001039998432129989,0.0008612491836478919,0.0018700157020868434,0.00092022912439113,0.001038546194887999,0.0010821436088451976,0.0010666263819661403,0.0011179061313037332
5383,0.48249910475462526,0.03014550805714363,0.14720701786330634,0.05603229242930727,0.08619515818766857,0.009178653456224452,0.012188941072665079,0.009367517891299764,0.00930911092146337,0.01577458154215868,0.015379030016873943,0.009425734358366807,0.011997605415339103,0.014136424017407145,0.09116332001615059
5384,0.2034662922270355,0.000898471019256744,0.00164435695432159,0.7798633893176408,0.001092609594689369,0.0005263378657650327,0.0008047711769610186,0.0001960265495227548,0.0012237062107052987,0.002292379866364579,0.006145178750186881,0.0005098611392696992,0.000310318184716814,0.00040698205347101805,0.0006193190900929809
5386,0.6117151171542083,0.04617070757146099,0.08607045554184906,0.03361530775398809,0.055024758000265545,0.0076153740558896335,0.009078271830373172,0.008015994268901103,0.015105413460211655,0.040734582518634405,0.018148137383332916,0.0086588137631493,0.040951159136314016,0.010232423769318436,0.008863483792103513
5389,0.005006017817428567,0.005001676312651506,0.9849759432510428,2.403235988447797e-06,9.85471857647075e-07,8.159745866913216e-07,8.32849222954303e-07,7.474561618691358e-07,1.0119998036746777e-06,3.889784066932565e-06,1.961758328854262e-06,0.005000737133557025,1.22409268235231e-06,1.1040823151957803e-06,6.487803056259349e-07
5390,0.005494201255370772,6.807382525739321e-05,0.9940096994711893,6.229429998412216e-05,4.419917221020498e-05,2.3418763390902194e-05,2.2208068015075364e-05,2.0480386046541763e-05,2.4210835469998865e-05,8.313644948145071e-05,4.279496256414953e-05,2.0234481880283868e-05,3.770174463191159e-05,2.8147461496420387e-05,1.9198823011533444e-05
5395,0.728021657175558,0.018365450010188043,0.17405960311692525,0.018531007515981895,0.00850533417787253,0.0035892010874008363,0.0049737983593903905,0.004067696298763877,0.005312444727619544,0.007817264352652608,0.008213697571989835,0.003969494363745343,0.004971271280817181,0.0055079043133905515,0.004094175647704184
